month,holding_month,stock_label,1,2,3,4,5,q5_minus_q1
2021-05,2021-06,attention,0.027482812304675294,0.044069365005392123,0.016199702452642052,0.06908982558110671,0.08575052963579004,0.05826771733111474
2021-05,2021-06,baseline,0.010877356963450765,0.029982925054259393,0.02916185643476792,0.0237425778755251,0.032474930004073484,0.02159757304062272
2021-05,2021-06,information,0.07593807250939785,-0.0024356207372049354,0.01089019070513955,0.05404744633971933,0.11252625619000807,0.03658818368061022
2021-06,2021-07,attention,0.0031352446012079017,0.031207707677234953,0.03517689128595321,0.04510217891928985,0.06633064688878772,0.06319540228757982
2021-06,2021-07,baseline,0.015317175325291312,0.001198704447306879,-0.022209551089192595,-0.014292901019950687,0.004367249369939789,-0.010949925955351523
2021-06,2021-07,information,0.02370356336899734,-0.002521537541891705,0.06921977432316698,0.04684212007251281,-0.007426960751220735,-0.031130524120218075
2021-07,2021-08,attention,0.014200229290843948,0.041166222627496384,0.04756769519651712,0.02281667090454232,0.07990916209945033,0.06570893280860637
2021-07,2021-08,baseline,0.0404089578939664,0.05922147681196929,0.08601416038945267,0.08332481609256827,0.09691790300688677,0.056508945112920365
2021-07,2021-08,information,0.016849902307211437,0.07822042025785682,0.07846112671317981,0.09919090464166508,0.1219881083369641,0.10513820602975266
2021-08,2021-09,attention,-0.05538560227924488,-0.017074335560512376,-0.013215074725614182,-0.0020487225918310354,-0.030796882979043788,0.024588719300201095
2021-08,2021-09,baseline,-0.030017207539046405,-0.002963976215662237,0.004050236578783285,-0.00517016396401353,-0.026910233105414776,0.003106974433631629
2021-08,2021-09,information,-0.04910449223687613,-0.012997333071491656,0.0223383874474605,-0.0066308375177636545,-0.00444641487117988,0.04465807736569625
2021-09,2021-10,attention,-0.02190568354753118,-0.041254842795128206,-0.05490631965886367,-0.045574379328937854,-0.041178079977768386,-0.019272396430237208
2021-09,2021-10,baseline,-0.009714976414200866,-0.011508757990463175,-0.021465715744531284,-0.02303041642782125,-0.014237115604815723,-0.004522139190614857
2021-09,2021-10,information,-0.030093978578218345,0.011715528546245607,-0.0371961526944156,-0.0069884051194922525,-0.05755488102111753,-0.02746090244289918
2021-10,2021-11,attention,0.09663623577913437,0.09942250754992561,0.06265605685345904,0.05730999214382518,0.10596492594568309,0.00932869016654872
2021-10,2021-11,baseline,0.07485250357795449,0.09628841284515276,0.1082488144293203,0.09645310432114756,0.12468465133481486,0.04983214775686037
2021-10,2021-11,information,0.10858343285310199,0.14731303279226116,0.0979981539534946,0.12882910077970489,0.10598669830839666,-0.002596734544705326
2021-11,2021-12,attention,0.026400600892254773,0.05699934492835946,0.050248738735111674,0.054742796997327654,0.013883564392929855,-0.012517036499324919
2021-11,2021-12,baseline,0.007244569037393617,0.057947220863244275,0.0465547200975624,0.04600258096558534,0.02658677427487302,0.019342205237479405
2021-11,2021-12,information,0.048959638018370395,0.08867183433250865,0.05544894149838198,0.06063597284663775,0.09162542776527255,0.042665789746902154
2021-12,2022-01,attention,-0.08997335167030018,-0.06332948909664217,-0.06855688472441478,-0.07512928376289417,-0.09169465350769901,-0.0017213018373988254
2021-12,2022-01,baseline,-0.11263132854983907,-0.09708634045823633,-0.08216701198817476,-0.08779755244736498,-0.08908962879902964,0.023541699750809428
2021-12,2022-01,information,,,,,0.04088586030664376,
2022-01,2022-02,attention,0.051163226669078674,0.03986580764045917,0.06802800998223736,0.02337597251593013,0.052039364819409524,0.0008761381503308505
2022-01,2022-02,baseline,0.04696234134984845,0.04651459820412803,0.04878637695752778,0.05137595054423178,0.05401163465118435,0.007049293301335906
2022-01,2022-02,information,0.03187667800741347,0.03420980076309388,0.009939181615721953,0.0376119061419108,0.07114816455297492,0.039271486545561445
2022-02,2022-03,attention,-0.017768687354502228,-0.040969460816904835,-0.012129104719374237,-0.030549581199923265,-0.06487074941939971,-0.04710206206489749
2022-02,2022-03,baseline,-0.029063462234071878,-0.05517254062171976,-0.053867642055574524,-0.049658907068481466,-0.0662734575404746,-0.037209995306402725
2022-02,2022-03,information,-0.006967611037600142,0.11948122284564847,-0.07815057685303892,0.06442877663340067,-0.0908435039706817,-0.08387589293308155
2022-03,2022-04,attention,-0.18769175904508303,-0.14487449087560836,-0.12338365502185857,-0.13773196647253474,-0.1576158744519672,0.03007588459311583
2022-03,2022-04,baseline,-0.17929349998840424,-0.13726334407683435,-0.13389150559002644,-0.1396840300265859,-0.15959610301184166,0.019697396976562587
2022-03,2022-04,information,-0.14594657718659088,-0.11265728285344927,-0.10466969747992179,-0.03336247828428224,-0.06305658282148996,0.08288999436510092
2022-04,2022-05,attention,0.08579517426795996,0.06187189958920118,0.11995173258231456,0.07402539654652868,0.06850486676723995,-0.017290307500720012
2022-04,2022-05,baseline,0.10377461475589646,0.1164781399762806,0.11967844018005955,0.11399219048098506,0.11723515955564226,0.013460544799745802
2022-04,2022-05,information,0.05143230949348267,0.07418199673846278,0.08075667023012119,0.08654011772437499,0.10743815148612396,0.05600584199264129
2022-05,2022-06,attention,0.051763068750319746,0.08072942064971941,0.07167447210770542,0.06763191301421509,0.0779770388880448,0.026213970137725057
2022-05,2022-06,baseline,0.05913553997105249,0.0827998754105958,0.0865872043445151,0.09360228590404146,0.09726547877669461,0.038129938805642125
2022-05,2022-06,information,0.029253045119604772,0.05866590502171339,0.13476263355603546,0.03726421665484635,0.08611827798687037,0.056865232867265594
2022-06,2022-07,attention,0.03693294038847614,0.051259154154208016,0.01173298913460499,0.03192335467044616,0.05197427749061464,0.015041337102138501
2022-06,2022-07,baseline,0.018551829662333236,0.020956616708760197,0.01760916629549089,0.034646349583321835,0.049295201933362086,0.03074337227102885
2022-06,2022-07,information,-0.03319634894449421,0.013846809523246108,-0.014022764052127535,0.04018538196411934,0.05853824617284584,0.09173459511734006
2022-07,2022-08,attention,-0.07505021414379506,-0.04609437051417527,-0.03838377877267397,-0.0417381478464661,-0.04011195139890886,0.034938262744886206
2022-07,2022-08,baseline,-0.05604601992998771,-0.030334042694116936,-0.013738528574721865,-0.019312980290920607,-0.028121645977552696,0.02792437395243501
2022-07,2022-08,information,-0.03440923293573407,-0.0026325526471906334,-0.05133459133158265,-0.016214885660480384,-0.07374946185104911,-0.03934022891531504
2022-08,2022-09,attention,-0.1160828760604755,-0.09489979144354214,-0.07483872161234306,-0.094660400216907,-0.08216851127666178,0.033914364783813725
2022-08,2022-09,baseline,-0.09596244720455847,-0.08869153360482539,-0.083402275938393,-0.08322323547741868,-0.08391857170196622,0.012043875502592255
2022-08,2022-09,information,-0.10047379295834763,-0.08280060980956565,-0.07378069253423224,-0.08130947251172993,-0.06892339788066258,0.03155039507768505
2022-09,2022-10,attention,-0.015313046863571312,0.03296563759707624,0.035334436963194334,0.05827436768494546,0.06380538376303789,0.0791184306266092
2022-09,2022-10,baseline,0.012859241086956482,0.02958355178005294,0.041744824749880644,0.04452438464823652,0.051216699576388615,0.03835745848943213
2022-09,2022-10,information,0.0,-0.04155748949358723,0.08903805837768097,-0.05315053281126858,0.08346961422772536,0.08346961422772536
2022-10,2022-11,attention,-0.003772933668334814,0.029921535325521713,0.05928562730158494,0.012982836025113525,0.033978584781082774,0.03775151844941759
2022-10,2022-11,baseline,0.09034589278971088,0.0935194636775066,0.09278138818226017,0.08429955159222283,0.06995400748525406,-0.02039188530445682
2022-10,2022-11,information,0.02200816730229776,0.08981036649080495,0.053675712123767046,0.04612127208618362,0.027054454685818054,0.005046287383520295
2022-11,2022-12,attention,-0.05833538511027063,-0.0169693767026714,-0.03538905205441194,-0.042582666020436505,-0.053799691555735975,0.004535693554534655
2022-11,2022-12,baseline,-0.036081688708873794,-0.03288988313211292,-0.030128261634074806,-0.03917698762825734,-0.04789531818046635,-0.011813629471592556
2022-11,2022-12,information,0.034401210312267616,0.2554542623368534,-0.03715496450021616,0.07292838632197707,-0.0027569651232684325,-0.037158175435536046
2022-12,2023-01,attention,0.038289567186274326,0.07126850351337433,0.06437774497014545,0.05206949183268024,0.05022881023156047,0.011939243045286145
2022-12,2023-01,baseline,0.06647862329332818,0.08701870153838276,0.09061695742618622,0.09101231899603254,0.08331750160121726,0.016838878307889077
2022-12,2023-01,information,,0.10495626822157433,,0.07687074829931984,0.09864036256998143,
2023-01,2023-02,attention,0.025026820017777295,0.04574672962002585,0.03416033516556716,0.03479357914939867,0.019244731269830485,-0.00578208874794681
2023-01,2023-02,baseline,0.021852320089456444,0.043966517055050225,0.03536036623246306,0.03847684471002355,0.033057699956399574,0.01120537986694313
2023-01,2023-02,information,0.008076406407609107,0.08608830883992402,0.021940652220310317,0.05454655407042905,0.02465039559134322,0.016573989183734112
2023-02,2023-03,attention,0.03371882778011177,0.06134219940697808,0.028967592145964585,0.013449616974860594,0.04292986877545303,0.009211040995341264
2023-02,2023-03,baseline,-0.02431789967832983,-0.018102614865830015,-0.015354548152611914,-0.023472328573992243,-0.019249726153761238,0.005068173524568592
2023-02,2023-03,information,0.002887012858189908,0.026680104978393532,-0.02706066235822453,0.03551159114633987,-0.03385535903414496,-0.03674237189233487
2023-03,2023-04,attention,-0.019898331344399525,0.019669201053685283,-0.006755492629631572,-0.008635531702401923,-0.005020368695815826,0.014877962648583699
2023-03,2023-04,baseline,-0.04333476266413006,-0.03825862103795756,-0.03345575483805442,-0.026139968960362952,-0.027972657546128956,0.015362105118001106
