model,formation_month,holding_month,decile,n,mean_return
ridge_cto_family,2016-01,2016-02,7,239,-0.011843186094156584
ridge_cto_family,2016-01,2016-02,8,239,-0.020904422184780825
ridge_cto_family,2016-01,2016-02,9,239,-0.00730371653370299
ridge_cto_family,2016-01,2016-02,10,240,-0.002101020455180608
ridge_cto_family,2016-02,2016-03,1,239,0.10630087546650416
ridge_cto_family,2016-02,2016-03,2,240,0.1870132588014866
ridge_cto_family,2016-02,2016-03,3,240,0.20934281589574913
ridge_cto_family,2016-02,2016-03,4,240,0.20556303802506065
ridge_cto_family,2016-02,2016-03,5,240,0.20178411944271532
ridge_cto_family,2016-02,2016-03,6,240,0.20629180667060423
ridge_cto_family,2016-02,2016-03,7,240,0.20615420978527307
ridge_cto_family,2016-02,2016-03,8,240,0.19914787028790928
ridge_cto_family,2016-02,2016-03,9,240,0.21024720599509605
ridge_cto_family,2016-02,2016-03,10,240,0.21584291873937353
ridge_cto_family,2016-03,2016-04,1,244,-0.022822819415662794
ridge_cto_family,2016-03,2016-04,2,245,-0.014846308051557762
ridge_cto_family,2016-03,2016-04,3,244,-0.01738414489565974
ridge_cto_family,2016-03,2016-04,4,245,0.004476553815082641
ridge_cto_family,2016-03,2016-04,5,245,-0.0007836629092362537
ridge_cto_family,2016-03,2016-04,6,244,0.00811032201138785
ridge_cto_family,2016-03,2016-04,7,245,-0.011149790775750018
ridge_cto_family,2016-03,2016-04,8,244,-0.003060012737535056
ridge_cto_family,2016-03,2016-04,9,245,-0.010592061810736093
ridge_cto_family,2016-03,2016-04,10,245,0.0017003331066150066
ridge_cto_family,2016-04,2016-05,1,245,-0.028335006171020572
ridge_cto_family,2016-04,2016-05,2,246,-0.03187725838942207
ridge_cto_family,2016-04,2016-05,3,245,-0.026079777742950283
ridge_cto_family,2016-04,2016-05,4,246,-0.018708839478903477
ridge_cto_family,2016-04,2016-05,5,246,-0.002913545526631723
ridge_cto_family,2016-04,2016-05,6,245,-0.006520944389279755
ridge_cto_family,2016-04,2016-05,7,246,-0.009195695622282705
ridge_cto_family,2016-04,2016-05,8,245,-0.009797361528931089
ridge_cto_family,2016-04,2016-05,9,246,-0.008507508698959195
ridge_cto_family,2016-04,2016-05,10,246,-0.012418988713984313
ridge_cto_family,2016-05,2016-06,1,246,0.062215060723285275
ridge_cto_family,2016-05,2016-06,2,247,0.0842448240207811
ridge_cto_family,2016-05,2016-06,3,247,0.06794368491770769
ridge_cto_family,2016-05,2016-06,4,247,0.06507246153475571
ridge_cto_family,2016-05,2016-06,5,247,0.057431335360919655
ridge_cto_family,2016-05,2016-06,6,246,0.05077756861284581
ridge_cto_family,2016-05,2016-06,7,247,0.04550427119364663
ridge_cto_family,2016-05,2016-06,8,247,0.04874138175026157
ridge_cto_family,2016-05,2016-06,9,247,0.049882657409766204
ridge_cto_family,2016-05,2016-06,10,247,0.04464751776923472
ridge_cto_family,2016-06,2016-07,1,250,-0.07383518082662008
ridge_cto_family,2016-06,2016-07,2,250,-0.044719985968276615
ridge_cto_family,2016-06,2016-07,3,250,-0.03100311736053328
ridge_cto_family,2016-06,2016-07,4,251,-0.016639728324728757
ridge_cto_family,2016-06,2016-07,5,250,-0.004574777052163888
ridge_cto_family,2016-06,2016-07,6,250,0.004832383397600987
ridge_cto_family,2016-06,2016-07,7,251,0.019717036025158976
ridge_cto_family,2016-06,2016-07,8,250,0.028997209177172693
ridge_cto_family,2016-06,2016-07,9,250,0.04149106385563744
ridge_cto_family,2016-06,2016-07,10,251,0.022114118865020987
ridge_cto_family,2016-07,2016-08,1,254,0.035854312275524054
ridge_cto_family,2016-07,2016-08,2,254,0.040599015429222805
ridge_cto_family,2016-07,2016-08,3,254,0.04318735533749166
ridge_cto_family,2016-07,2016-08,4,255,0.05138818911282068
ridge_cto_family,2016-07,2016-08,5,254,0.06159802646749066
ridge_cto_family,2016-07,2016-08,6,254,0.055309472208007
ridge_cto_family,2016-07,2016-08,7,255,0.05639144789747576
ridge_cto_family,2016-07,2016-08,8,254,0.048282512472289256
ridge_cto_family,2016-07,2016-08,9,254,0.04034756179642297
ridge_cto_family,2016-07,2016-08,10,255,0.053481793822874955
ridge_cto_family,2016-08,2016-09,1,256,-0.01448832631425389
ridge_cto_family,2016-08,2016-09,2,256,-0.004288988890747076
ridge_cto_family,2016-08,2016-09,3,256,0.0014956940913324287
ridge_cto_family,2016-08,2016-09,4,257,0.0001395553179984753
ridge_cto_family,2016-08,2016-09,5,256,-0.011024769236867966
ridge_cto_family,2016-08,2016-09,6,256,0.0009431887889897817
ridge_cto_family,2016-08,2016-09,7,257,-0.008124245895727758
ridge_cto_family,2016-08,2016-09,8,256,-0.012161216854243604
ridge_cto_family,2016-08,2016-09,9,256,-0.019063496726951852
ridge_cto_family,2016-08,2016-09,10,257,-0.014970356588927668
ridge_cto_family,2016-09,2016-10,1,257,0.03135532519987141
ridge_cto_family,2016-09,2016-10,2,257,0.02138467006499525
ridge_cto_family,2016-09,2016-10,3,257,0.03365982832125119
ridge_cto_family,2016-09,2016-10,4,258,0.03504100845899972
ridge_cto_family,2016-09,2016-10,5,257,0.0334165266122653
ridge_cto_family,2016-09,2016-10,6,257,0.03253998997004468
ridge_cto_family,2016-09,2016-10,7,258,0.04021207567525085
ridge_cto_family,2016-09,2016-10,8,257,0.03602782918111653
ridge_cto_family,2016-09,2016-10,9,257,0.035763573330434895
ridge_cto_family,2016-09,2016-10,10,258,0.04829545700957967
ridge_cto_family,2016-10,2016-11,1,256,0.0067990902766038855
ridge_cto_family,2016-10,2016-11,2,257,0.019605874935571817
ridge_cto_family,2016-10,2016-11,3,256,0.03482731650813151
ridge_cto_family,2016-10,2016-11,4,257,0.03814431313587745
ridge_cto_family,2016-10,2016-11,5,257,0.03874208351230442
ridge_cto_family,2016-10,2016-11,6,256,0.03882509628441297
ridge_cto_family,2016-10,2016-11,7,257,0.038725220001667914
ridge_cto_family,2016-10,2016-11,8,256,0.031230617944875666
ridge_cto_family,2016-10,2016-11,9,257,0.01994457008551084
ridge_cto_family,2016-10,2016-11,10,257,0.014271574298932693
ridge_cto_family,2016-11,2016-12,1,260,-0.041237785814945006
ridge_cto_family,2016-11,2016-12,2,260,-0.04904606449148096
ridge_cto_family,2016-11,2016-12,3,260,-0.036289965597846224
ridge_cto_family,2016-11,2016-12,4,260,-0.04249188983206012
ridge_cto_family,2016-11,2016-12,5,260,-0.030824257573756685
ridge_cto_family,2016-11,2016-12,6,260,-0.042355593469535345
ridge_cto_family,2016-11,2016-12,7,260,-0.052185682559159854
ridge_cto_family,2016-11,2016-12,8,260,-0.05429399988660576
ridge_cto_family,2016-11,2016-12,9,260,-0.05678602978918608
ridge_cto_family,2016-11,2016-12,10,260,-0.05868718089880221
ridge_cto_family,2016-12,2017-01,1,261,-0.045879534949176216
ridge_cto_family,2016-12,2017-01,2,262,-0.01833418528229568
ridge_cto_family,2016-12,2017-01,3,262,-0.02014534466575861
ridge_cto_family,2016-12,2017-01,4,262,-0.013131169695574669
ridge_cto_family,2016-12,2017-01,5,262,-0.008968742548864017
ridge_cto_family,2016-12,2017-01,6,262,-0.009041884387778898
ridge_cto_family,2016-12,2017-01,7,262,-0.015141998066470751
ridge_cto_family,2016-12,2017-01,8,262,-0.017964601957489123
ridge_cto_family,2016-12,2017-01,9,262,-0.030421642623005736
ridge_cto_family,2016-12,2017-01,10,262,-0.03987165233945757
ridge_cto_family,2017-01,2017-02,1,261,0.03304395034647539
ridge_cto_family,2017-01,2017-02,2,262,0.035048918325971505
ridge_cto_family,2017-01,2017-02,3,262,0.038117955601246076
ridge_cto_family,2017-01,2017-02,4,261,0.041925860390337
ridge_cto_family,2017-01,2017-02,5,262,0.042280447786732865
ridge_cto_family,2017-01,2017-02,6,262,0.035119553455345794
ridge_cto_family,2017-01,2017-02,7,261,0.041272942335295576
ridge_cto_family,2017-01,2017-02,8,262,0.042395415032838474
ridge_cto_family,2017-01,2017-02,9,262,0.04372581772690927
ridge_cto_family,2017-01,2017-02,10,262,0.045188828664450516
ridge_cto_family,2017-02,2017-03,1,260,-0.03287953132271938
ridge_cto_family,2017-02,2017-03,2,261,-0.023426958051764965
ridge_cto_family,2017-02,2017-03,3,260,-0.018079611576162478
ridge_cto_family,2017-02,2017-03,4,261,-0.019448380039147305
ridge_cto_family,2017-02,2017-03,5,261,-0.02279063312754971
ridge_cto_family,2017-02,2017-03,6,260,-0.013844266229152698
ridge_cto_family,2017-02,2017-03,7,261,-0.02367247294274038
ridge_cto_family,2017-02,2017-03,8,260,-0.022795916022572266
ridge_cto_family,2017-02,2017-03,9,261,-0.017650842489507015
ridge_cto_family,2017-02,2017-03,10,261,-0.016628304487582818
ridge_cto_family,2017-03,2017-04,1,263,-0.04874594286476752
ridge_cto_family,2017-03,2017-04,2,263,-0.04920430552814037
ridge_cto_family,2017-03,2017-04,3,263,-0.05272655727884602
ridge_cto_family,2017-03,2017-04,4,263,-0.044931981263000804
ridge_cto_family,2017-03,2017-04,5,264,-0.05007166016975531
ridge_cto_family,2017-03,2017-04,6,263,-0.046031770552073144
ridge_cto_family,2017-03,2017-04,7,263,-0.06137247294397753
ridge_cto_family,2017-03,2017-04,8,263,-0.06459194574681726
ridge_cto_family,2017-03,2017-04,9,263,-0.07542131308759172
ridge_cto_family,2017-03,2017-04,10,264,-0.0731054312616882
ridge_cto_family,2017-04,2017-05,1,263,-0.06792597605965536
ridge_cto_family,2017-04,2017-05,2,264,-0.044584509617878854
ridge_cto_family,2017-04,2017-05,3,264,-0.05259446804625308
ridge_cto_family,2017-04,2017-05,4,264,-0.05615539695450122
ridge_cto_family,2017-04,2017-05,5,264,-0.06239867288120284
ridge_cto_family,2017-04,2017-05,6,263,-0.07704389593281898
ridge_cto_family,2017-04,2017-05,7,264,-0.07126115821568191
ridge_cto_family,2017-04,2017-05,8,264,-0.07918970525414999
ridge_cto_family,2017-04,2017-05,9,264,-0.07737069521242901
ridge_cto_family,2017-04,2017-05,10,264,-0.08931515998037166
ridge_cto_family,2017-05,2017-06,1,261,0.007423971233300777
ridge_cto_family,2017-05,2017-06,2,262,0.03107311497941312
ridge_cto_family,2017-05,2017-06,3,262,0.035890532235630504
ridge_cto_family,2017-05,2017-06,4,262,0.03680651199983004
ridge_cto_family,2017-05,2017-06,5,262,0.046044813330414665
ridge_cto_family,2017-05,2017-06,6,261,0.05031179150014037
ridge_cto_family,2017-05,2017-06,7,262,0.04244564672926175
ridge_cto_family,2017-05,2017-06,8,262,0.055053953521660905
ridge_cto_family,2017-05,2017-06,9,262,0.0602381721923551
ridge_cto_family,2017-05,2017-06,10,262,0.07353375581924991
ridge_cto_family,2017-06,2017-07,1,262,0.01926489416246829
ridge_cto_family,2017-06,2017-07,2,262,0.012571181771313472
ridge_cto_family,2017-06,2017-07,3,262,0.026958058278139352
ridge_cto_family,2017-06,2017-07,4,262,0.020474047729306024
ridge_cto_family,2017-06,2017-07,5,263,0.003093381336824256
ridge_cto_family,2017-06,2017-07,6,262,0.007781485244113549
ridge_cto_family,2017-06,2017-07,7,262,0.006854394522353389
ridge_cto_family,2017-06,2017-07,8,262,-0.0037157005195476395
ridge_cto_family,2017-06,2017-07,9,262,-0.012415105115338906
ridge_cto_family,2017-06,2017-07,10,263,-0.03225137174662037
ridge_cto_family,2017-07,2017-08,1,264,0.006946010756671297
ridge_cto_family,2017-07,2017-08,2,265,0.012046836850139202
ridge_cto_family,2017-07,2017-08,3,264,0.024956908249973174
ridge_cto_family,2017-07,2017-08,4,265,0.0264702736391944
ridge_cto_family,2017-07,2017-08,5,265,0.030148621812204856
ridge_cto_family,2017-07,2017-08,6,264,0.032419250866956247
ridge_cto_family,2017-07,2017-08,7,265,0.03607723395831479
ridge_cto_family,2017-07,2017-08,8,264,0.0500450741247892
ridge_cto_family,2017-07,2017-08,9,265,0.04803502609989715
ridge_cto_family,2017-07,2017-08,10,265,0.056104835750105136
ridge_cto_family,2017-08,2017-09,1,267,0.005290161553448764
ridge_cto_family,2017-08,2017-09,2,268,0.014347600198731726
ridge_cto_family,2017-08,2017-09,3,267,0.020061747320756423
ridge_cto_family,2017-08,2017-09,4,268,0.016816742182298856
ridge_cto_family,2017-08,2017-09,5,267,0.024509557689776106
ridge_cto_family,2017-08,2017-09,6,268,0.021278568901532242
ridge_cto_family,2017-08,2017-09,7,267,0.01501739364760659
ridge_cto_family,2017-08,2017-09,8,268,0.01717910199304663
ridge_cto_family,2017-08,2017-09,9,267,0.013820896043589373
ridge_cto_family,2017-08,2017-09,10,268,0.016417308058826314
ridge_cto_family,2017-09,2017-10,1,272,-0.05936172566165931
ridge_cto_family,2017-09,2017-10,2,273,-0.04223572468138013
ridge_cto_family,2017-09,2017-10,3,272,-0.026627434588573945
ridge_cto_family,2017-09,2017-10,4,273,-0.021273841900885816
ridge_cto_family,2017-09,2017-10,5,272,-0.006284930556478065
ridge_cto_family,2017-09,2017-10,6,273,-0.01434845427667819
ridge_cto_family,2017-09,2017-10,7,272,-0.007732937371465916
ridge_cto_family,2017-09,2017-10,8,273,-0.008326565237440551
ridge_cto_family,2017-09,2017-10,9,272,-0.008036155666232144
ridge_cto_family,2017-09,2017-10,10,273,-0.009252133785806357
ridge_cto_family,2017-10,2017-11,1,274,-0.0820920766873784
ridge_cto_family,2017-10,2017-11,2,275,-0.0682772432521601
ridge_cto_family,2017-10,2017-11,3,275,-0.059176905061918784
ridge_cto_family,2017-10,2017-11,4,275,-0.057747480621329235
ridge_cto_family,2017-10,2017-11,5,275,-0.05108568649340423
ridge_cto_family,2017-10,2017-11,6,274,-0.06289422018025521
ridge_cto_family,2017-10,2017-11,7,275,-0.062187938948850954
ridge_cto_family,2017-10,2017-11,8,275,-0.061144446967513776
ridge_cto_family,2017-10,2017-11,9,275,-0.06945839492664468
ridge_cto_family,2017-10,2017-11,10,275,-0.06608095367360244
ridge_cto_family,2017-11,2017-12,1,280,-0.031357415328741
ridge_cto_family,2017-11,2017-12,2,281,-0.0161803851795199
ridge_cto_family,2017-11,2017-12,3,280,-0.009385078267675068
ridge_cto_family,2017-11,2017-12,4,281,-0.017290261053288486
ridge_cto_family,2017-11,2017-12,5,280,-0.011973089822424938
ridge_cto_family,2017-11,2017-12,6,281,-0.014002177232190827
ridge_cto_family,2017-11,2017-12,7,280,-0.01446737968115788
ridge_cto_family,2017-11,2017-12,8,281,-0.020265332403572107
ridge_cto_family,2017-11,2017-12,9,280,-0.015014488254838306
ridge_cto_family,2017-11,2017-12,10,281,-0.02023598038684693
ridge_cto_family,2017-12,2018-01,1,282,-0.050681003157991816
ridge_cto_family,2017-12,2018-01,2,282,-0.034610246362701616
ridge_cto_family,2017-12,2018-01,3,283,-0.03454596644507922
ridge_cto_family,2017-12,2018-01,4,282,-0.01619451812509188
ridge_cto_family,2017-12,2018-01,5,283,-0.022331759778554172
ridge_cto_family,2017-12,2018-01,6,282,-0.019680967426325892
ridge_cto_family,2017-12,2018-01,7,282,-0.01420677106436206
ridge_cto_family,2017-12,2018-01,8,283,-0.020272350653955
ridge_cto_family,2017-12,2018-01,9,282,-0.012361017338497935
ridge_cto_family,2017-12,2018-01,10,283,-0.016570547175026058
ridge_cto_family,2018-01,2018-02,1,288,-0.0491566193099152
ridge_cto_family,2018-01,2018-02,2,288,-0.04295779526754132
ridge_cto_family,2018-01,2018-02,3,288,-0.053611911501452156
ridge_cto_family,2018-01,2018-02,4,288,-0.051218810392187925
ridge_cto_family,2018-01,2018-02,5,288,-0.04856340452624746
ridge_cto_family,2018-01,2018-02,6,288,-0.060321915538016434
ridge_cto_family,2018-01,2018-02,7,288,-0.049951126811635306
ridge_cto_family,2018-01,2018-02,8,288,-0.04365896684078333
ridge_cto_family,2018-01,2018-02,9,288,-0.0316813232080905
ridge_cto_family,2018-01,2018-02,10,289,-0.024835160842388185
ridge_cto_family,2018-02,2018-03,1,285,0.043945331163737944
ridge_cto_family,2018-02,2018-03,2,285,0.050439048687345
ridge_cto_family,2018-02,2018-03,3,285,0.04155594360326844
ridge_cto_family,2018-02,2018-03,4,286,0.05593085724858045
ridge_cto_family,2018-02,2018-03,5,285,0.042062810053095576
ridge_cto_family,2018-02,2018-03,6,285,0.0503087640781782
ridge_cto_family,2018-02,2018-03,7,286,0.04354878142053097
ridge_cto_family,2018-02,2018-03,8,285,0.04364347063928899
ridge_cto_family,2018-02,2018-03,9,285,0.03977164976247956
ridge_cto_family,2018-02,2018-03,10,286,0.0495295586329121
ridge_cto_family,2018-03,2018-04,1,290,-0.06310579656854086
ridge_cto_family,2018-03,2018-04,2,290,-0.04159042147795827
ridge_cto_family,2018-03,2018-04,3,291,-0.03601123568266701
ridge_cto_family,2018-03,2018-04,4,290,-0.03822795983228222
ridge_cto_family,2018-03,2018-04,5,291,-0.04452978373784122
ridge_cto_family,2018-03,2018-04,6,290,-0.03728329351236374
ridge_cto_family,2018-03,2018-04,7,290,-0.04073356054567841
ridge_cto_family,2018-03,2018-04,8,291,-0.040326641356003945
ridge_cto_family,2018-03,2018-04,9,290,-0.03380511207099701
ridge_cto_family,2018-03,2018-04,10,291,-0.03188078417807225
ridge_cto_family,2018-04,2018-05,1,294,-0.0270921991188877
ridge_cto_family,2018-04,2018-05,2,295,-0.03129007379562199
ridge_cto_family,2018-04,2018-05,3,294,-0.0071945288887526
ridge_cto_family,2018-04,2018-05,4,295,0.0048185263362390774
ridge_cto_family,2018-04,2018-05,5,294,-0.005086651459735165
ridge_cto_family,2018-04,2018-05,6,295,0.0027763546048412712
ridge_cto_family,2018-04,2018-05,7,294,-0.00993006811171426
ridge_cto_family,2018-04,2018-05,8,295,-0.0057303306949159
ridge_cto_family,2018-04,2018-05,9,294,0.0032151232672476796
ridge_cto_family,2018-04,2018-05,10,295,-0.017076282944780294
ridge_cto_family,2018-05,2018-06,1,301,-0.12657922728818902
ridge_cto_family,2018-05,2018-06,2,301,-0.10942997831796168
ridge_cto_family,2018-05,2018-06,3,301,-0.1066684989324655
ridge_cto_family,2018-05,2018-06,4,301,-0.11525815000766165
ridge_cto_family,2018-05,2018-06,5,301,-0.10524907573683699
ridge_cto_family,2018-05,2018-06,6,301,-0.10297182250206376
ridge_cto_family,2018-05,2018-06,7,301,-0.09631807491365259
ridge_cto_family,2018-05,2018-06,8,301,-0.10277463075987324
ridge_cto_family,2018-05,2018-06,9,301,-0.10118156473771865
ridge_cto_family,2018-05,2018-06,10,301,-0.10325934717669417
ridge_cto_family,2018-06,2018-07,1,305,-0.03451283358045556
ridge_cto_family,2018-06,2018-07,2,306,0.003428043243756546
ridge_cto_family,2018-06,2018-07,3,306,0.0001794809011967253
ridge_cto_family,2018-06,2018-07,4,305,0.008306781303479858
ridge_cto_family,2018-06,2018-07,5,306,0.0018712804934603432
ridge_cto_family,2018-06,2018-07,6,306,0.007027202126720133
ridge_cto_family,2018-06,2018-07,7,305,0.017833634157839572
ridge_cto_family,2018-06,2018-07,8,306,0.023800965019786104
ridge_cto_family,2018-06,2018-07,9,306,0.02443076844306169
ridge_cto_family,2018-06,2018-07,10,306,0.01550781530668188
ridge_cto_family,2018-07,2018-08,1,309,-0.10223322093635155
ridge_cto_family,2018-07,2018-08,2,310,-0.07801533634823066
ridge_cto_family,2018-07,2018-08,3,310,-0.07119137821928256
ridge_cto_family,2018-07,2018-08,4,309,-0.0715165627573914
ridge_cto_family,2018-07,2018-08,5,310,-0.06305663962671089
ridge_cto_family,2018-07,2018-08,6,310,-0.06818697924136104
ridge_cto_family,2018-07,2018-08,7,309,-0.07593571797659726
ridge_cto_family,2018-07,2018-08,8,310,-0.07468170556304073
ridge_cto_family,2018-07,2018-08,9,310,-0.07713973913481167
ridge_cto_family,2018-07,2018-08,10,310,-0.10072660141500514
ridge_cto_family,2018-08,2018-09,1,317,-0.012931188804345637
ridge_cto_family,2018-08,2018-09,2,317,-0.0033746146992552125
ridge_cto_family,2018-08,2018-09,3,317,-0.011628208439759211
ridge_cto_family,2018-08,2018-09,4,317,0.0030916840722167134
ridge_cto_family,2018-08,2018-09,5,318,-0.0015398613499435143
ridge_cto_family,2018-08,2018-09,6,317,0.0016843149344515716
ridge_cto_family,2018-08,2018-09,7,317,0.002801912166260065
ridge_cto_family,2018-08,2018-09,8,317,-0.0030776280046646647
ridge_cto_family,2018-08,2018-09,9,317,-0.004279206030888879
ridge_cto_family,2018-08,2018-09,10,318,0.011856277552032083
ridge_cto_family,2018-09,2018-10,1,323,-0.11399960286054575
ridge_cto_family,2018-09,2018-10,2,323,-0.10395151523565262
ridge_cto_family,2018-09,2018-10,3,323,-0.10025229511790265
ridge_cto_family,2018-09,2018-10,4,323,-0.08902716714512687
ridge_cto_family,2018-09,2018-10,5,323,-0.0771556758569754
ridge_cto_family,2018-09,2018-10,6,323,-0.09287268052822285
ridge_cto_family,2018-09,2018-10,7,323,-0.0849479346876084
ridge_cto_family,2018-09,2018-10,8,323,-0.08664250049771104
ridge_cto_family,2018-09,2018-10,9,323,-0.09799880627909664
ridge_cto_family,2018-09,2018-10,10,324,-0.09314859471395652
ridge_cto_family,2018-10,2018-11,1,327,0.025789158202661727
ridge_cto_family,2018-10,2018-11,2,328,0.04179070197315406
ridge_cto_family,2018-10,2018-11,3,327,0.058330900516849235
ridge_cto_family,2018-10,2018-11,4,328,0.05233830314863775
ridge_cto_family,2018-10,2018-11,5,328,0.05649862438669072
ridge_cto_family,2018-10,2018-11,6,327,0.07289457554215525
ridge_cto_family,2018-10,2018-11,7,328,0.06527521860957286
ridge_cto_family,2018-10,2018-11,8,327,0.06501428376564865
ridge_cto_family,2018-10,2018-11,9,328,0.07715205194213802
ridge_cto_family,2018-10,2018-11,10,328,0.07674988527360246
ridge_cto_family,2018-11,2018-12,1,334,-0.05802644439722862
ridge_cto_family,2018-11,2018-12,2,334,-0.054561525816599184
ridge_cto_family,2018-11,2018-12,3,334,-0.04803525717188127
ridge_cto_family,2018-11,2018-12,4,334,-0.040349405235010544
ridge_cto_family,2018-11,2018-12,5,334,-0.0415047288550495
ridge_cto_family,2018-11,2018-12,6,334,-0.03823537628467749
ridge_cto_family,2018-11,2018-12,7,334,-0.040655183022237876
ridge_cto_family,2018-11,2018-12,8,334,-0.03964609384006294
ridge_cto_family,2018-11,2018-12,9,334,-0.03735463132016457
ridge_cto_family,2018-11,2018-12,10,334,-0.022894302504024525
ridge_cto_family,2018-12,2019-01,1,336,-0.08280846094581766
ridge_cto_family,2018-12,2019-01,2,337,-0.025262918386850592
ridge_cto_family,2018-12,2019-01,3,337,-0.024986677890401012
ridge_cto_family,2018-12,2019-01,4,337,-0.023474323556009882
ridge_cto_family,2018-12,2019-01,5,337,-0.0069420153475478995
ridge_cto_family,2018-12,2019-01,6,337,-0.003644415816219212
ridge_cto_family,2018-12,2019-01,7,337,-0.012339025312615291
ridge_cto_family,2018-12,2019-01,8,337,-0.005452073776498949
ridge_cto_family,2018-12,2019-01,9,337,-0.0037260873549450147
ridge_cto_family,2018-12,2019-01,10,337,-0.015663186004301083
ridge_cto_family,2019-01,2019-02,1,338,0.25318051961842303
ridge_cto_family,2019-01,2019-02,2,339,0.23393200443376985
ridge_cto_family,2019-01,2019-02,3,339,0.22855090639950107
ridge_cto_family,2019-01,2019-02,4,339,0.21769952573509702
ridge_cto_family,2019-01,2019-02,5,339,0.20842113403361445
ridge_cto_family,2019-01,2019-02,6,339,0.19774225779106794
ridge_cto_family,2019-01,2019-02,7,339,0.21245028103826255
ridge_cto_family,2019-01,2019-02,8,339,0.21420338310185008
ridge_cto_family,2019-01,2019-02,9,339,0.23043569923538354
ridge_cto_family,2019-01,2019-02,10,339,0.2539381708561701
ridge_cto_family,2019-02,2019-03,1,340,0.10434711290329764
ridge_cto_family,2019-02,2019-03,2,340,0.10641508025516874
ridge_cto_family,2019-02,2019-03,3,340,0.11199102954427298
ridge_cto_family,2019-02,2019-03,4,340,0.10119798489627996
ridge_cto_family,2019-02,2019-03,5,340,0.12235326395341466
ridge_cto_family,2019-02,2019-03,6,340,0.10891803341215749
ridge_cto_family,2019-02,2019-03,7,340,0.10545997413621164
ridge_cto_family,2019-02,2019-03,8,340,0.11044121573225282
ridge_cto_family,2019-02,2019-03,9,340,0.09691165356890566
ridge_cto_family,2019-02,2019-03,10,340,0.0917261079165502
ridge_cto_family,2019-03,2019-04,1,341,-0.0749821719866687
ridge_cto_family,2019-03,2019-04,2,341,-0.05252401743331779
ridge_cto_family,2019-03,2019-04,3,341,-0.046107942701991166
ridge_cto_family,2019-03,2019-04,4,341,-0.03649132906497109
ridge_cto_family,2019-03,2019-04,5,341,-0.05185346934991636
ridge_cto_family,2019-03,2019-04,6,341,-0.022471868835457258
ridge_cto_family,2019-03,2019-04,7,341,-0.03165559923109989
ridge_cto_family,2019-03,2019-04,8,341,-0.014186617079570828
ridge_cto_family,2019-03,2019-04,9,341,-0.031450901898922606
ridge_cto_family,2019-03,2019-04,10,341,-0.015508114055361103
ridge_cto_family,2019-04,2019-05,1,342,-0.09305776672244959
ridge_cto_family,2019-04,2019-05,2,342,-0.054675858081840334
ridge_cto_family,2019-04,2019-05,3,343,-0.061432242945340686
ridge_cto_family,2019-04,2019-05,4,342,-0.054233483866810435
ridge_cto_family,2019-04,2019-05,5,343,-0.046557772016290064
ridge_cto_family,2019-04,2019-05,6,342,-0.03555211044186113
ridge_cto_family,2019-04,2019-05,7,342,-0.040661698623790286
ridge_cto_family,2019-04,2019-05,8,343,-0.031845869984439064
ridge_cto_family,2019-04,2019-05,9,342,-0.04831781540046537
ridge_cto_family,2019-04,2019-05,10,343,-0.02986173716807844
ridge_cto_family,2019-05,2019-06,1,337,-0.032559639211713336
ridge_cto_family,2019-05,2019-06,2,338,0.015017067811415864
ridge_cto_family,2019-05,2019-06,3,338,0.010616470243370583
ridge_cto_family,2019-05,2019-06,4,337,0.01533002906426806
ridge_cto_family,2019-05,2019-06,5,338,0.01895479832344659
ridge_cto_family,2019-05,2019-06,6,338,0.016918607228190302
ridge_cto_family,2019-05,2019-06,7,337,0.01625199462265712
ridge_cto_family,2019-05,2019-06,8,338,0.009153866256053526
ridge_cto_family,2019-05,2019-06,9,338,0.012790391693668197
ridge_cto_family,2019-05,2019-06,10,338,0.0144551873652831
ridge_cto_family,2019-06,2019-07,1,338,-0.049619671422813906
ridge_cto_family,2019-06,2019-07,2,338,-0.02253380541051072
ridge_cto_family,2019-06,2019-07,3,338,-0.01653847905970761
ridge_cto_family,2019-06,2019-07,4,338,-0.00991747150227802
ridge_cto_family,2019-06,2019-07,5,339,-0.009723926500286906
ridge_cto_family,2019-06,2019-07,6,338,-0.009401790192846224
ridge_cto_family,2019-06,2019-07,7,338,-0.009132523749381071
ridge_cto_family,2019-06,2019-07,8,338,-0.009400476406101966
ridge_cto_family,2019-06,2019-07,9,338,-0.016204420177971936
ridge_cto_family,2019-06,2019-07,10,339,-0.00794343175134954
ridge_cto_family,2019-07,2019-08,1,338,-0.000581156705502037
ridge_cto_family,2019-07,2019-08,2,339,-0.0015577853177082995
ridge_cto_family,2019-07,2019-08,3,338,-0.006541112229476063
ridge_cto_family,2019-07,2019-08,4,339,-0.007623962911342555
ridge_cto_family,2019-07,2019-08,5,338,-0.012774035597636792
ridge_cto_family,2019-07,2019-08,6,339,-0.02000621409366263
ridge_cto_family,2019-07,2019-08,7,338,-0.02723773434087812
ridge_cto_family,2019-07,2019-08,8,339,-0.0130597649784926
ridge_cto_family,2019-07,2019-08,9,338,-0.014320575448827515
ridge_cto_family,2019-07,2019-08,10,339,-0.012425278308672067
ridge_cto_family,2019-08,2019-09,1,339,-0.009700261460503512
ridge_cto_family,2019-08,2019-09,2,339,0.022894753038287332
ridge_cto_family,2019-08,2019-09,3,339,0.028817520129653874
ridge_cto_family,2019-08,2019-09,4,339,0.01466146667348124
